"DateTime","10RH","11RV","10RV","1RV","2RH","3RV","9RV","11RH"
"2025-11-14 15:19:00",0.03738,0.0314,0.05465,0.25312,0.32721,0.24013,0.10757,0.02262
"2025-11-14 16:19:00",0.036,0.02915,0.05051,0.2551,0.35189,0.24463,0.10614,0.02347
"2025-11-14 17:19:00",0.03665,0.028,0.05437,0.26375,0.37527,0.24872,0.10874,0.02283
"2025-11-14 18:19:00",0.04079,0.03414,0.05247,0.28238,0.39437,0.25475,0.11005,0.02347
"2025-11-14 19:19:00",0.04325,0.0342,0.05719,0.26619,0.34053,0.24782,0.11182,0.02398
"2025-11-14 20:19:00",0.04006,0.03258,0.05864,0.26556,0.32481,0.24112,0.10981,0.02612
"2025-11-14 21:19:00",0.04243,0.03028,0.04914,0.26869,0.31528,0.24357,0.11651,0.02262
"2025-11-14 22:19:00",0.03833,0.02832,0.05211,0.26644,0.34189,0.23024,0.09977,0.02332
"2025-11-14 23:19:00",0.03815,0.02926,0.0537,0.26382,0.30869,0.24241,0.11604,0.02353
"2025-11-15 00:19:00",0.03707,0.02992,0.05184,0.27864,0.32165,0.23652,0.10785,0.01979
"2025-11-15 01:19:00",0.03922,0.03104,0.05044,0.25991,0.30344,0.24273,0.11453,0.01942
"2025-11-15 02:19:00",0.03716,0.03251,0.05223,0.25362,0.30148,0.23903,0.11658,0.02
"2025-11-15 03:19:00",0.03717,0.02976,0.05346,0.25525,0.30835,0.2338,0.109,0.0211
"2025-11-15 04:19:00",0.04198,0.02858,0.04904,0.27417,0.35902,0.21918,0.09732,0.02071
"2025-11-15 05:19:00",0.04177,0.03257,0.04868,0.31315,0.42869,0.23215,0.09857,0.02293
"2025-11-15 06:19:00",0.04475,0.03547,0.04835,0.312,0.40482,0.22864,0.0996,0.02206
"2025-11-15 07:19:00",0.04089,0.03537,0.05426,0.27971,0.3469,0.2332,0.10698,0.0216
"2025-11-15 08:19:00",0.03834,0.03173,0.05185,0.27241,0.32548,0.24003,0.11994,0.02271
"2025-11-15 09:19:00",0.0373,0.03158,0.05362,0.26133,0.32549,0.23066,0.10711,0.02306
"2025-11-15 10:19:00",0.04084,0.02808,0.05285,0.27035,0.34694,0.22544,0.10047,0.02446
"2025-11-15 11:19:00",0.04003,0.02901,0.04862,0.29062,0.40819,0.23002,0.09732,0.02028
"2025-11-15 12:19:00",0.03918,0.03544,0.05255,0.28263,0.3881,0.23769,0.10578,0.02382
"2025-11-15 13:19:00",0.04627,0.04,0.0553,0.26851,0.35746,0.24635,0.11009,0.02749
"2025-11-15 14:19:00",0.0429,0.03545,0.05322,0.25621,0.31379,0.2476,0.11461,0.02423
"2025-11-15 15:19:00",0.03747,0.0332,0.05087,0.24718,0.2985,0.24481,0.1183,0.02338
"2025-11-15 16:19:00",0.03703,0.02622,0.04926,0.25366,0.35687,0.23837,0.10318,0.01901
"2025-11-15 17:19:00",0.04414,0.03044,0.05069,0.28856,0.44078,0.24113,0.1034,0.02279
"2025-11-15 18:19:00",0.04111,0.03086,0.05007,0.28305,0.48057,0.25121,0.103,0.02309
"2025-11-15 19:19:00",0.04313,0.03094,0.0509,0.28855,0.46969,0.25081,0.10753,0.02342
"2025-11-15 20:19:00",0.04216,0.03523,0.05304,0.26073,0.37541,0.24729,0.10744,0.02252
"2025-11-15 21:19:00",0.0434,0.03758,0.05633,0.24253,0.34077,0.24183,0.11058,0.02579
"2025-11-15 22:19:00",0.04228,0.03124,0.05198,0.24157,0.29962,0.24413,0.11389,0.02312
"2025-11-15 23:19:00",0.03618,0.02784,0.05444,0.24962,0.30503,0.24146,0.11332,0.02228
"2025-11-16 00:19:00",0.03962,0.03059,0.05436,0.24846,0.30743,0.23957,0.10993,0.02472
"2025-11-16 01:19:00",0.03376,0.02943,0.04916,0.2384,0.2898,0.23967,0.11746,0.02108
"2025-11-16 02:19:00",0.03514,0.03009,0.05444,0.23085,0.28616,0.24237,0.11748,0.02124
"2025-11-16 03:19:00",0.03739,0.02732,0.04942,0.26041,0.35175,0.22827,0.0981,0.02109
"2025-11-16 04:19:00",0.04093,0.03319,0.05406,0.25935,0.33181,0.23378,0.10451,0.02322
"2025-11-16 05:19:00",0.03879,0.03245,0.04925,0.24714,0.30582,0.24126,0.1127,0.01996
"2025-11-16 06:19:00",0.03649,0.02837,0.0448,0.23976,0.28334,0.23599,0.11867,0.02199
"2025-11-16 07:19:00",0.03541,0.02689,0.04932,0.25233,0.32114,0.23227,0.10391,0.02098
"2025-11-16 08:19:00",0.04042,0.02805,0.05097,0.31012,0.3913,0.22598,0.09834,0.02447
"2025-11-16 09:19:00",0.0417,0.03603,0.04944,0.28737,0.41517,0.2311,0.09765,0.02165
"2025-11-16 10:19:00",0.03801,0.02653,0.04995,0.27099,0.41184,0.22834,0.10089,0.02403
"2025-11-16 11:19:00",0.05412,0.05021,0.04565,0.21724,0.20658,0.10766,0.05969,0.03416
"2025-11-16 12:19:00",0.04427,0.03394,0.05157,0.24148,0.37331,0.22603,0.09945,0.02502
"2025-11-16 13:19:00",0.04276,0.03365,0.05297,0.24539,0.35252,0.23922,0.11093,0.02224
"2025-11-16 14:19:00",0.04211,0.03652,0.05835,0.23936,0.34251,0.24346,0.11083,0.02684
"2025-11-16 15:19:00",0.05472,0.04308,0.04267,0.22895,0.20709,0.12869,0.07023,0.02725
"2025-11-16 16:19:00",0.04335,0.03227,0.05394,0.22285,0.2891,0.24642,0.11905,0.02213
"2025-11-16 17:19:00",0.03833,0.02808,0.05075,0.23897,0.33464,0.23104,0.10257,0.01857
"2025-11-16 18:19:00",0.04421,0.03451,0.047,0.27859,0.44218,0.24342,0.10282,0.02528
"2025-11-16 19:19:00",0.03792,0.02851,0.05155,0.25163,0.35325,0.23941,0.10526,0.01974
"2025-11-16 20:19:00",0.03604,0.02821,0.0522,0.24774,0.34255,0.24098,0.10587,0.02117
"2025-11-16 21:19:00",0.03644,0.02899,0.05175,0.26216,0.33422,0.23722,0.10643,0.0213
"2025-11-16 22:19:00",0.03715,0.02795,0.05102,0.25272,0.32845,0.23746,0.10404,0.02091
"2025-11-16 23:19:00",0.03954,0.03164,0.05266,0.26861,0.36051,0.23078,0.09809,0.02062
"2025-11-17 00:19:00",0.0472,0.03954,0.04965,0.28564,0.4441,0.23807,0.10048,0.0252
"2025-11-17 01:19:00",0.03962,0.03593,0.05423,0.27338,0.42304,0.24083,0.104,0.02992
"2025-11-17 02:19:00",0.03819,0.02873,0.05313,0.26153,0.33389,0.24748,0.11414,0.02619
"2025-11-17 03:19:00",0.03895,0.02913,0.05479,0.26638,0.34183,0.23469,0.1028,0.02107
"2025-11-17 04:19:00",0.04255,0.0306,0.04748,0.28561,0.40875,0.2305,0.09526,0.02089
"2025-11-17 05:19:00",0.03799,0.02963,0.05015,0.28657,0.4,0.23287,0.09838,0.02326
"2025-11-17 06:19:00",0.03593,0.02679,0.05502,0.26795,0.35525,0.24343,0.11298,0.02268
"2025-11-17 07:19:00",0.03632,0.02609,0.0503,0.248,0.31544,0.24081,0.11128,0.02156
"2025-11-17 08:19:00",0.03542,0.02797,0.04991,0.25902,0.33287,0.2287,0.10033,0.02064
"2025-11-17 09:19:00",0.03986,0.02986,0.05035,0.26695,0.34353,0.22806,0.09835,0.02229
"2025-11-17 10:19:00",0.03549,0.02654,0.0463,0.26869,0.3427,0.22764,0.09906,0.01878
"2025-11-17 11:19:00",0.03689,0.02809,0.05241,0.26253,0.34302,0.2342,0.10742,0.02349
"2025-11-17 12:19:00",0.03888,0.02676,0.05051,0.27041,0.39458,0.23388,0.09631,0.02175
"2025-11-17 13:19:00",0.04189,0.0354,0.05005,0.28726,0.43396,0.23581,0.09957,0.02422
"2025-11-17 14:19:00",0.04484,0.03487,0.05444,0.31504,0.40471,0.23757,0.10051,0.02443
"2025-11-17 15:19:00",0.04416,0.03692,0.0534,0.26464,0.34561,0.24777,0.11569,0.02715
"2025-11-17 16:19:00",0.04195,0.0348,0.05359,0.26063,0.33706,0.24391,0.11348,0.0235
"2025-11-17 17:19:00",0.04284,0.031,0.04832,0.26972,0.39621,0.23594,0.09928,0.02138
"2025-11-17 18:19:00",0.04249,0.03092,0.05092,0.28438,0.44035,0.23866,0.10034,0.02183
"2025-11-17 19:19:00",0.04232,0.03141,0.05305,0.28425,0.41165,0.23924,0.10367,0.0212
"2025-11-17 20:19:00",0.03658,0.02696,0.05332,0.27054,0.36343,0.23827,0.10671,0.02189
"2025-11-17 21:19:00",0.04101,0.03042,0.05568,0.2697,0.33748,0.24275,0.11293,0.0247
"2025-11-17 22:19:00",0.03849,0.03115,0.04826,0.25424,0.30069,0.24197,0.11996,0.02183
"2025-11-17 23:19:00",0.03799,0.02898,0.05252,0.24452,0.3184,0.24358,0.11562,0.0212
"2025-11-18 00:19:00",0.04117,0.03146,0.05088,0.25683,0.34411,0.23398,0.10153,0.0219
"2025-11-18 01:19:00",0.04068,0.03359,0.05311,0.26114,0.3587,0.23283,0.10246,0.02346
"2025-11-18 02:19:00",0.04007,0.02929,0.05522,0.25728,0.33203,0.23979,0.10824,0.02593
"2025-11-18 03:19:00",0.04047,0.03039,0.0537,0.25502,0.32082,0.2467,0.11474,0.02582
"2025-11-18 04:19:00",0.03301,0.02595,0.05139,0.29732,0.32336,0.24341,0.11601,0.0222
"2025-11-18 05:19:00",0.04114,0.03204,0.05435,0.25504,0.33893,0.23549,0.10498,0.02273
"2025-11-18 06:19:00",0.04258,0.03117,0.05716,0.25881,0.33341,0.23856,0.10909,0.02616
"2025-11-18 07:19:00",0.03989,0.03299,0.05227,0.2538,0.32543,0.23821,0.11254,0.02508
"2025-11-18 08:19:00",0.04048,0.03074,0.05347,0.25691,0.33691,0.23106,0.10342,0.02327
"2025-11-18 09:19:00",0.03905,0.03173,0.05292,0.26869,0.36068,0.22677,0.09849,0.02266
"2025-11-18 10:19:00",0.03959,0.02937,0.04967,0.27745,0.36865,0.22355,0.09444,0.02032
"2025-11-18 11:19:00",0.04224,0.03332,0.04957,0.30042,0.41891,0.22492,0.09589,0.02282
"2025-11-18 12:19:00",0.03626,0.03107,0.05025,0.27801,0.37148,0.23272,0.1013,0.02328
"2025-11-18 13:19:00",0.03884,0.03116,0.05421,0.25776,0.31398,0.2462,0.11789,0.02346
"2025-11-18 14:19:00",0.03805,0.02999,0.05378,0.28694,0.31481,0.24395,0.11504,0.02256
"2025-11-18 15:19:00",0.03669,0.02942,0.05181,0.25745,0.33299,0.23763,0.10268,0.02075
"2025-11-18 16:19:00",0.04333,0.03361,0.05231,0.26972,0.37816,0.22833,0.09742,0.02239
"2025-11-18 17:19:00",0.04047,0.03352,0.05442,0.27407,0.37791,0.23767,0.10507,0.02578
"2025-11-18 18:19:00",0.04146,0.0327,0.05407,0.27591,0.37457,0.23528,0.09962,0.024
"2025-11-18 19:19:00",0.03729,0.03421,0.05236,0.26399,0.34639,0.23775,0.10507,0.02358
"2025-11-18 20:19:00",0.03932,0.03175,0.04877,0.26039,0.32088,0.24595,0.11697,0.02145
"2025-11-18 21:19:00",0.03802,0.03071,0.05475,0.2593,0.34336,0.2385,0.11043,0.02455
"2025-11-18 22:19:00",0.04231,0.03236,0.05335,0.27012,0.36847,0.23125,0.09811,0.02269
"2025-11-18 23:19:00",0.04178,0.03186,0.05674,0.26726,0.35007,0.23331,0.10438,0.02594
"2025-11-19 00:19:00",0.03759,0.03081,0.05509,0.26097,0.32845,0.24517,0.11305,0.02576
"2025-11-19 01:19:00",0.04054,0.03456,0.05494,0.26732,0.35146,0.23737,0.10322,0.02677
"2025-11-19 02:19:00",0.03487,0.02918,0.05266,0.25275,0.32831,0.24471,0.11478,0.02524
"2025-11-19 03:19:00",0.04129,0.03445,0.05439,0.26869,0.33351,0.23369,0.10824,0.02853
"2025-11-19 04:19:00",0.04538,0.03873,0.05517,0.26722,0.34304,0.23446,0.10722,0.02835
"2025-11-19 05:19:00",0.04341,0.03073,0.05342,0.25391,0.33524,0.2358,0.11224,0.02323
"2025-11-19 06:19:00",0.04183,0.03094,0.05426,0.25222,0.324,0.2423,0.11498,0.02688
"2025-11-19 07:19:00",0.03816,0.03065,0.05362,0.26098,0.3516,0.22566,0.09755,0.02447
"2025-11-19 08:19:00",0.04042,0.02941,0.04931,0.27079,0.35989,0.22825,0.10088,0.02214
"2025-11-19 09:19:00",0.03682,0.03342,0.05147,0.27243,0.36016,0.22413,0.09751,0.02417
"2025-11-19 10:19:00",0.04093,0.036,0.05153,0.26746,0.35324,0.22847,0.10209,0.02546
"2025-11-19 11:19:00",0.03872,0.03612,0.04892,0.25973,0.32969,0.24156,0.1116,0.02094
"2025-11-19 12:19:00",0.04131,0.03454,0.05253,0.26374,0.38247,0.23199,0.10036,0.02655
"2025-11-19 13:19:00",0.03704,0.0307,0.05064,0.26982,0.36382,0.23747,0.1035,0.02226
"2025-11-19 14:19:00",0.03839,0.03311,0.0564,0.26335,0.34716,0.24405,0.10867,0.0237
"2025-11-19 15:19:00",0.03691,0.03298,0.05414,0.26495,0.33493,0.24411,0.11149,0.02468
"2025-11-19 16:19:00",0.03768,0.02833,0.05225,0.25934,0.34293,0.23674,0.10648,0.02212
"2025-11-19 17:19:00",0.04586,0.03621,0.04911,0.29927,0.39871,0.23392,0.10034,0.02197
"2025-11-19 18:19:00",0.04074,0.03509,0.05394,0.2801,0.4122,0.23623,0.10277,0.02636
"2025-11-19 19:19:00",0.04619,0.03669,0.05033,0.29689,0.45267,0.23954,0.10238,0.02489
"2025-11-19 20:19:00",0.04123,0.03364,0.05436,0.28174,0.39549,0.23774,0.10441,0.02571
"2025-11-19 21:19:00",0.04103,0.03272,0.05338,0.27722,0.3636,0.23711,0.10559,0.02554
"2025-11-19 22:19:00",0.04397,0.03239,0.05154,0.27626,0.37802,0.23613,0.0989,0.02623
"2025-11-19 23:19:00",0.04458,0.02993,0.04904,0.28609,0.41474,0.2371,0.09855,0.02157
"2025-11-20 00:19:00",0.04291,0.03362,0.051,0.28916,0.47585,0.24567,0.10065,0.02355
"2025-11-20 01:19:00",0.04103,0.03211,0.05389,0.28739,0.41093,0.23247,0.0994,0.02378
"2025-11-20 02:19:00",0.04092,0.03433,0.05251,0.28543,0.37562,0.24135,0.10701,0.02313
"2025-11-20 03:19:00",0.04175,0.03369,0.0515,0.26933,0.35513,0.24513,0.11247,0.02173
"2025-11-20 04:19:00",0.03627,0.02704,0.05255,0.27235,0.3606,0.23874,0.10989,0.02064
"2025-11-20 05:19:00",0.03445,0.02728,0.05257,0.26075,0.33692,0.24229,0.11709,0.02402
"2025-11-20 06:19:00",0.03896,0.0279,0.05161,0.25024,0.32529,0.24496,0.11488,0.02235
"2025-11-20 07:19:00",0.03785,0.03205,0.05404,0.25039,0.31176,0.2424,0.11477,0.02283
"2025-11-20 08:19:00",0.03422,0.0274,0.05185,0.2464,0.32567,0.23664,0.11293,0.02183
"2025-11-20 09:19:00",0.03807,0.02877,0.05103,0.24977,0.32892,0.23523,0.10919,0.01992
"2025-11-20 10:19:00",0.03762,0.03103,0.05346,0.25101,0.33458,0.23942,0.1157,0.02108
"2025-11-20 11:19:00",0.0428,0.03632,0.05383,0.2235,0.34996,0.22952,0.10294,0.0221
"2025-11-20 12:19:00",0.03991,0.03392,0.04988,0.20662,0.31444,0.23145,0.10154,0.02055
"2025-11-20 13:19:00",0.03815,0.03018,0.04932,0.22064,0.37896,0.23223,0.09792,0.02117
"2025-11-20 14:19:00",0.04107,0.03568,0.04941,0.24154,0.47956,0.23994,0.10052,0.02253
"2025-11-20 15:19:00",0.041,0.03334,0.05327,0.22937,0.45082,0.24126,0.10304,0.02442
"2025-11-20 16:19:00",0.04048,0.03264,0.05329,0.21118,0.38287,0.24125,0.10656,0.02463
"2025-11-20 17:19:00",0.04169,0.0349,0.05389,0.20177,0.32984,0.24745,0.11331,0.02202
"2025-11-20 18:19:00",0.0399,0.03277,0.05534,0.19505,0.31467,0.24398,0.10905,0.02152
"2025-11-20 19:19:00",0.04582,0.03704,0.0547,0.20096,0.31139,0.23578,0.10542,0.02394
"2025-11-20 20:19:00",0.03876,0.0334,0.053,0.20352,0.33945,0.23296,0.09852,0.02384
"2025-11-20 21:19:00",0.04113,0.03254,0.05019,0.2174,0.36453,0.23461,0.09797,0.02099
"2025-11-20 22:19:00",0.04301,0.03623,0.04721,0.24327,0.42531,0.23636,0.10061,0.0286
"2025-11-20 23:19:00",0.03982,0.03247,0.05593,0.20747,0.31982,0.23812,0.10773,0.02285
"2025-11-21 00:19:00",0.041,0.03582,0.05534,0.21354,0.33526,0.23001,0.10092,0.02871
"2025-11-21 01:19:00",0.04112,0.02864,0.05137,0.21558,0.34721,0.22561,0.09644,0.0228
"2025-11-21 02:19:00",0.04095,0.03093,0.05453,0.21119,0.34241,0.22927,0.09977,0.02139
"2025-11-21 03:19:00",0.04463,0.03188,0.05112,0.22984,0.35976,0.22728,0.09541,0.02262
"2025-11-21 04:19:00",0.03857,0.03142,0.04893,0.23523,0.38639,0.2281,0.09477,0.02181
"2025-11-21 05:19:00",0.04187,0.03053,0.05378,0.21041,0.33861,0.23013,0.09923,0.0212
"2025-11-21 06:19:00",0.03539,0.02996,0.05462,0.20091,0.3117,0.23601,0.10636,0.02222
"2025-11-21 07:19:00",0.04276,0.03162,0.0542,0.20614,0.28283,0.24185,0.11384,0.02351
"2025-11-21 08:19:00",0.03882,0.02977,0.05255,0.20018,0.25614,0.24471,0.11986,0.02359
"2025-11-21 09:19:00",0.03604,0.03195,0.05004,0.19593,0.24849,0.23927,0.1222,0.02111
"2025-11-21 10:19:00",0.04407,0.03667,0.0495,0.21265,0.30324,0.22172,0.09861,0.02404
"2025-11-21 11:19:00",0.00719,0.01056,0.0074,0.02261,0.02272,0.01107,0.01042,0.00762
"2025-11-21 12:19:00",0.00305,0.00516,0.00271,0.00584,0.00579,0.00273,0.00522,0.00343
"2025-11-21 13:19:00",0.00324,0.00535,0.00326,0.00587,0.00622,0.00218,0.00509,0.0048
"2025-11-21 14:19:00",0.05602,0.04631,0.05019,0.22105,0.35028,0.21887,0.09898,0.0312
"2025-11-21 15:19:00",0.05398,0.04386,0.05275,0.22021,0.38989,0.23048,0.10141,0.02776
"2025-11-21 16:19:00",0.05329,0.04601,0.05732,0.21327,0.33047,0.23581,0.10854,0.02967
"2025-11-21 17:19:00",0.05683,0.05053,0.05579,0.22282,0.35788,0.23933,0.11114,0.03074
"2025-11-21 18:19:00",0.06055,0.05412,0.05888,0.22123,0.38398,0.23425,0.1004,0.03855
"2025-11-21 19:19:00",0.04601,0.04035,0.05477,0.23544,0.37027,0.23583,0.10433,0.02872
"2025-11-21 20:19:00",0.04915,0.04104,0.05051,0.2393,0.43033,0.24422,0.10241,0.02984
"2025-11-21 21:19:00",0.04141,0.0308,0.04625,0.23967,0.42163,0.23774,0.09806,0.02034
"2025-11-21 22:19:00",0.04377,0.03222,0.04815,0.2217,0.35018,0.23908,0.10301,0.0216
"2025-11-21 23:19:00",0.03699,0.02997,0.05151,0.20596,0.29848,0.23953,0.10681,0.02385
"2025-11-22 00:19:00",0.04553,0.04402,0.05339,0.22639,0.31095,0.23066,0.1004,0.02979
"2025-11-22 01:19:00",0.04639,0.03595,0.05088,0.22265,0.32473,0.22868,0.09776,0.02617
"2025-11-22 02:19:00",0.04653,0.03596,0.05031,0.23145,0.34369,0.23056,0.10016,0.02456
"2025-11-22 03:19:00",0.04504,0.03626,0.04863,0.23288,0.33119,0.22519,0.09526,0.02411
"2025-11-22 04:19:00",0.04924,0.04218,0.05354,0.23495,0.31147,0.22336,0.10061,0.03505
"2025-11-22 05:19:00",0.04325,0.03303,0.05039,0.22404,0.29651,0.22765,0.10192,0.02252
"2025-11-22 06:19:00",0.04316,0.03363,0.05041,0.20484,0.27038,0.23678,0.10829,0.02077
"2025-11-22 07:19:00",0.04172,0.03101,0.04954,0.22376,0.28109,0.22472,0.09818,0.01979
"2025-11-22 08:19:00",0.04345,0.03292,0.05069,0.22479,0.28978,0.22242,0.09772,0.02113
"2025-11-22 09:19:00",0.04123,0.03133,0.04975,0.22412,0.28372,0.22619,0.09971,0.02092
"2025-11-22 10:19:00",0.04204,0.03156,0.04953,0.23623,0.32264,0.2239,0.09437,0.02271
"2025-11-22 11:19:00",0.05,0.03934,0.05567,0.24788,0.34472,0.22864,0.09903,0.03034
"2025-11-22 12:19:00",0.04275,0.0375,0.05017,0.20914,0.31925,0.22885,0.09805,0.02264
"2025-11-22 13:19:00",0.04362,0.03989,0.05374,0.20996,0.28667,0.24229,0.11252,0.02417
"2025-11-22 14:19:00",0.04279,0.03382,0.0552,0.20258,0.31539,0.23904,0.10645,0.02627
"2025-11-22 15:19:00",0.0371,0.03342,0.05317,0.21404,0.30978,0.24504,0.10845,0.0219
"2025-11-22 16:19:00",0.03812,0.02876,0.05273,0.21234,0.35222,0.24691,0.10466,0.02368
"2025-11-22 17:19:00",0.04398,0.03095,0.04923,0.23581,0.40766,0.24953,0.1017,0.02239
"2025-11-22 18:19:00",0.04396,0.0374,0.04892,0.24376,0.45513,0.25945,0.10343,0.02193
"2025-11-22 19:19:00",0.04213,0.03532,0.04832,0.24589,0.47611,0.25791,0.1054,0.02489
"2025-11-22 20:19:00",0.04259,0.0333,0.04952,0.23073,0.38067,0.24227,0.10247,0.02302
"2025-11-22 21:19:00",0.04203,0.03445,0.05482,0.23224,0.32261,0.24202,0.10761,0.02741
"2025-11-22 22:19:00",0.042,0.03353,0.04826,0.19266,0.25565,0.24907,0.12006,0.02106
"2025-11-22 23:19:00",0.03752,0.02863,0.0526,0.19947,0.27499,0.2414,0.11217,0.02008
"2025-11-23 00:19:00",0.03973,0.02908,0.04962,0.21471,0.31359,0.22619,0.09576,0.02024
"2025-11-23 01:19:00",0.04123,0.02969,0.04896,0.24293,0.40294,0.23802,0.09728,0.02241
"2025-11-23 02:19:00",0.03632,0.02991,0.04941,0.22453,0.36301,0.23181,0.09884,0.02245
"2025-11-23 03:19:00",0.04122,0.03747,0.05023,0.2094,0.30838,0.23911,0.10622,0.02193
"2025-11-23 04:19:00",0.04322,0.03655,0.04631,0.21844,0.31494,0.22656,0.09614,0.02378
"2025-11-23 05:19:00",0.04055,0.03091,0.05267,0.19342,0.26535,0.23851,0.11286,0.02252
"2025-11-23 06:19:00",0.03988,0.02956,0.05399,0.1951,0.2592,0.23931,0.11801,0.02311
"2025-11-23 07:19:00",0.03405,0.02613,0.05046,0.19588,0.25878,0.23152,0.11033,0.02013
"2025-11-23 08:19:00",0.03781,0.02944,0.05077,0.20938,0.28517,0.22405,0.10073,0.02104
"2025-11-23 09:19:00",0.03993,0.0316,0.05059,0.21666,0.29246,0.22552,0.09828,0.02121
"2025-11-23 10:19:00",0.04512,0.03434,0.05169,0.21078,0.28857,0.22568,0.10136,0.02271
"2025-11-23 11:19:00",0.03964,0.03202,0.05053,0.20459,0.29136,0.23278,0.10756,0.02412
"2025-11-23 12:19:00",0.03999,0.03225,0.053,0.19667,0.26957,0.23893,0.11554,0.0223
"2025-11-23 13:19:00",0.0407,0.03553,0.05547,0.20495,0.27857,0.24193,0.11387,0.03019
"2025-11-23 14:19:00",0.04074,0.03162,0.05261,0.19067,0.27739,0.24234,0.1133,0.02388
"2025-11-23 15:19:00",0.03583,0.03148,0.05239,0.19256,0.27631,0.24139,0.1131,0.02234
"2025-11-23 16:19:00",0.03709,0.02826,0.0488,0.20067,0.32709,0.24767,0.10658,0.0205
"2025-11-23 17:19:00",0.03912,0.02833,0.05136,0.23028,0.41575,0.26038,0.10906,0.02078
"2025-11-23 18:19:00",0.04188,0.02958,0.04793,0.23818,0.45592,0.2637,0.10649,0.02004
"2025-11-23 19:19:00",0.04463,0.0331,0.04863,0.24298,0.46253,0.26389,0.10921,0.02179
"2025-11-23 20:19:00",0.04068,0.03156,0.05009,0.24643,0.43593,0.25896,0.10583,0.02263
"2025-11-23 21:19:00",0.04339,0.03315,0.0537,0.22043,0.36609,0.24918,0.10526,0.0244
"2025-11-23 22:19:00",0.03747,0.03426,0.05298,0.21179,0.31893,0.24116,0.10286,0.02475
"2025-11-23 23:19:00",0.03558,0.02892,0.04914,0.18767,0.25787,0.24888,0.1196,0.0219
"2025-11-24 00:19:00",0.03726,0.02933,0.05137,0.20043,0.27085,0.24145,0.11022,0.02071
"2025-11-24 01:19:00",0.04316,0.0328,0.05044,0.2157,0.33871,0.23557,0.09627,0.02126
"2025-11-24 02:19:00",0.04199,0.0333,0.0497,0.22973,0.3982,0.24546,0.10035,0.02766
"2025-11-24 03:19:00",0.0431,0.03419,0.05128,0.21815,0.34303,0.23803,0.10121,0.02323
"2025-11-24 04:19:00",0.04303,0.04119,0.05503,0.21053,0.3279,0.23356,0.10071,0.03284
"2025-11-24 05:19:00",0.04088,0.03301,0.05039,0.19957,0.26798,0.2456,0.1191,0.02172
"2025-11-24 06:19:00",0.04018,0.03153,0.05079,0.20566,0.24937,0.24147,0.1193,0.02241
"2025-11-24 07:19:00",0.04004,0.03068,0.04874,0.21008,0.28345,0.22627,0.10318,0.01947
"2025-11-24 08:19:00",0.0392,0.02809,0.05014,0.22544,0.31945,0.22292,0.09552,0.02141
"2025-11-24 09:19:00",0.04357,0.03393,0.05022,0.24867,0.37513,0.22967,0.09584,0.02243
"2025-11-24 09:19:00",0.04357,,,,,,,
"2025-11-24 10:19:00",0.04016,0.03147,0.0477,0.24051,0.36716,0.23302,0.09803,0.01995
"2025-11-24 11:19:00",0.04356,0.03288,0.05197,0.22257,0.3601,0.23423,0.09936,0.02159
"2025-11-24 12:19:00",0.03916,0.03248,0.05094,0.20665,0.31024,0.24177,0.10659,0.0216
"2025-11-24 13:19:00",0.03695,0.03118,0.05282,0.20405,0.30928,0.24467,0.11083,0.02426
"2025-11-24 14:19:00",0.04088,0.03265,0.05102,0.19803,0.26376,0.2472,0.11627,0.02269
"2025-11-24 15:19:00",0.03817,0.03081,0.05542,0.19261,0.27167,0.24783,0.11502,0.02392
"2025-11-24 16:19:00",0.04005,0.02996,0.05018,0.20873,0.33106,0.24857,0.10388,0.02055
"2025-11-24 17:19:00",0.04073,0.03272,0.05203,0.21972,0.35683,0.25019,0.10537,0.02269
"2025-11-24 18:19:00",0.04228,0.03451,0.05176,0.23705,0.41279,0.25588,0.10555,0.02343
"2025-11-24 19:19:00",0.0424,0.03568,0.05056,0.22492,0.35995,0.24715,0.10306,0.02121
"2025-11-24 20:19:00",0.04006,0.03177,0.05339,0.2021,0.27412,0.25133,0.11595,0.02244
"2025-11-24 21:19:00",0.03829,0.03197,0.05422,0.20531,0.28592,0.24353,0.11097,0.02361
"2025-11-24 22:19:00",0.03763,0.02938,0.04956,0.21676,0.33695,0.2422,0.10084,0.02234
"2025-11-24 23:19:00",0.04266,0.03354,0.05318,0.21373,0.33736,0.24449,0.10083,0.02447
"2025-11-25 00:19:00",0.03972,0.03275,0.05441,0.20023,0.32616,0.24636,0.10634,0.02383
"2025-11-25 01:19:00",0.03893,0.03171,0.04979,0.19836,0.27822,0.24891,0.11615,0.02066
"2025-11-25 02:19:00",0.03784,0.0301,0.05433,0.19866,0.25371,0.24851,0.12002,0.02134
"2025-11-25 03:19:00",0.03775,0.02994,0.05421,0.20701,0.26863,0.24388,0.11353,0.02401
"2025-11-25 04:19:00",0.03518,0.03124,0.0506,0.20123,0.27242,0.24044,0.10892,0.02152
"2025-11-25 05:19:00",0.03637,0.03098,0.05372,0.21705,0.27447,0.24001,0.11214,0.02357
"2025-11-25 06:19:00",0.03929,0.0281,0.05055,0.21401,0.28115,0.23029,0.10375,0.0212
"2025-11-25 07:19:00",0.04058,0.03075,0.05154,0.22353,0.32285,0.22406,0.09618,0.02335
"2025-11-25 08:19:00",0.03821,0.0298,0.04989,0.22807,0.32515,0.22531,0.09889,0.02595
